% Model,Masterthesis_Linus_PoissonsEqu.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 23 2024, 06:36"
% Dimension,1
% Nodes,301
% Expressions,1
% Description,Line graph
x-coordinate (m),Electric field norm
0.007233333333333336,99999.77376064827
0.007266666666666671,99999.77742921014
0.0073000000000000035,99999.78109777207
0.0073333333333333375,99999.78476633364
0.007366666666666671,99999.78843489615
0.007400000000000004,99999.79206876236
0.007433333333333337,99999.79674445512
0.007466666666666671,99999.80145484384
0.007500000000000003,99999.80616523256
0.007533333333333337,99999.81087562093
0.00756666666666667,99999.81558600953
0.0076000000000000035,99999.82025881216
0.0076333333333333375,99999.8261541471
0.007666666666666671,99999.83208706917
0.007700000000000004,99999.83801999106
0.007733333333333337,99999.84395291237
0.00776666666666667,99999.84988583485
0.007800000000000004,99999.85577827803
0.007833333333333338,99999.86308841512
0.007866666666666671,99999.8704390311
0.007900000000000004,99999.8777896472
0.007933333333333337,99999.88514026278
0.00796666666666667,99999.8924908787
0.008000000000000004,99999.89979812561
0.008033333333333337,99999.90873268526
0.008066666666666672,99999.91771061381
0.008100000000000003,99999.9266885427
0.008133333333333338,99999.93566647102
0.008166666666666671,99999.94464440038
0.008200000000000004,99999.95357606857
0.008233333333333337,99999.96435912437
0.008266666666666672,99999.97518844105
0.008300000000000005,99999.98601775744
0.008333333333333338,99999.99684707355
0.008366666666666672,100000.00767639047
0.008400000000000005,100000.01845655486
0.008433333333333338,100000.03132663827
0.008466666666666671,100000.04424587358
0.008500000000000004,100000.05716510874
0.008533333333333339,100000.07008434366
0.008566666666666672,100000.08300357917
0.008600000000000005,100000.09587077104
0.008633333333333338,100000.11108086913
0.008666666666666673,100000.12634301069
0.008700000000000005,100000.1416051524
0.008733333333333338,100000.15686729399
0.008766666666666671,100000.17212943546
0.008800000000000004,100000.187336642
0.008833333333333337,100000.20515419959
0.008866666666666672,100000.22302669179
0.008900000000000005,100000.24089918402
0.008933333333333338,100000.25877167599
0.008966666666666671,100000.27664416842
0.009000000000000005,100000.29445883469
0.009033333333333338,100000.31516575164
0.00906666666666667,100000.33593049462
0.009100000000000004,100000.35669523769
0.009133333333333337,100000.37745998055
0.009166666666666672,100000.39822472364
0.009200000000000005,100000.41892874983
0.00923333333333334,100000.44282138371
0.009266666666666673,100000.46677473454
0.009300000000000006,100000.49072808545
0.00933333333333334,100000.51468143618
0.009366666666666672,100000.5386347872
0.009400000000000006,100000.5625245295
0.009433333333333339,100000.58991369308
0.009466666666666674,100000.61736646529
0.009500000000000005,100000.64481923741
0.00953333333333334,100000.67227200948
0.009566666666666673,100000.69972478173
0.009600000000000006,100000.72711105426
0.00963333333333334,100000.7583220177
0.009666666666666672,100000.78959948097
0.009700000000000005,100000.82087694416
0.009733333333333339,100000.85215440736
0.009766666666666672,100000.8834318706
0.009800000000000005,100000.91463994289
0.009833333333333338,100000.95001243247
0.00986666666666667,100000.98545431299
0.009900000000000003,100001.02089619353
0.009933333333333336,100001.05633807406
0.009966666666666667,100001.09177995459
0.01,100001.1272218351
